Country,Date,Product,AMI,MOSact,MOSproj,Order
Haiti,8/31/2018,"Nevirapine 200 mg, 60 Tabs",77108,8.26,,
Haiti,8/31/2018,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",8252.666667,4.96,,
Haiti,8/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",263580,3.51,,
Haiti,8/31/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",58756.66667,8.63,,
Haiti,8/31/2018,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL bottle",23680,2.03,,
Haiti,9/30/2018,"Abacavir 20 mg/mL Suspension w/ Syringe, 240 mL bottle",14.66666667,0.27,,
Haiti,9/30/2018,"Abacavir 300 mg, Tablet, 60 Tabs",216,40.73,,
Haiti,9/30/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",820.3333333,9.32,,
Haiti,9/30/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",328.6666667,63.33,,
Haiti,9/30/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",2875.666667,9.71,,
Haiti,9/30/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",0,,,
Haiti,9/30/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,,,
Haiti,9/30/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",121,21.45,,
Haiti,9/30/2018,"Efavirenz 30 mg/mL Suspension, 180mL",3.333333333,25.2,,
Haiti,9/30/2018,"Efavirenz 50 mg Tablet, 30 Caps",30.33333333,4.71,,
Haiti,9/30/2018,"Efavirenz 600 mg Tablet, 30 Tabs",5395,24.18,,
Haiti,9/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",37489.33333,1.59,,
Haiti,9/30/2018,"Emtricitabine/Tenofovir 200/300 mg, 30 Tabs",0,0,,
Haiti,9/30/2018,"Etravirine 100 mg, 120 Tabs",115.6666667,4.91,,
Haiti,9/30/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",765,12.68,,
Haiti,9/30/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",349.3333333,3.45,,
Haiti,9/30/2018,"Lamivudine 10 mg/mL Solution w/ Syringe, 240 mL",60,5,,
Haiti,9/30/2018,"Lamivudine 150 mg Tablet, 60 Tabs",84,26.31,,
Haiti,9/30/2018,"Lamivudine/Tenofovir DF 150/300 mg, 30 Tabs",3387.333333,14.74,,
Haiti,9/30/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",6475,28.46,,
Haiti,9/30/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",378,3.3,,
Haiti,9/30/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",205,6.59,,
Haiti,9/30/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",788.3333333,8.35,,
Haiti,9/30/2018,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",112.6666667,4.97,,
Haiti,9/30/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 5 x 60 mL bottle",70.33333333,11.22,,
Haiti,9/30/2018,"Nevirapine 10 mg/mL, 240 mL Solution ",210,18,,
Haiti,9/30/2018,"Nevirapine 200 mg, 60 Tabs",1265,8.34,,
Haiti,9/30/2018,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",249.3333333,4.98,,
Haiti,9/30/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",4185.333333,3.64,,
Haiti,9/30/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",885.3333333,9.42,,
Haiti,9/30/2018,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL bottle",88,1.99,,
Haiti,10/31/2018,"Abacavir 20 mg/mL Suspension w/ Syringe, 240 mL bottle",13,3.77,,
Haiti,10/31/2018,"Abacavir 300 mg, Tablet, 60 Tabs",216,40.3,,
Haiti,10/31/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",820.3333333,13.92,,
Haiti,10/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",307.6666667,67.42,,
Haiti,10/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",2703,9.29,,
Haiti,10/31/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",0,,,
Haiti,10/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,,,
Haiti,10/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",121,20.82,,
Haiti,10/31/2018,"Efavirenz 30 mg/mL Suspension, 180mL",3,22.67,,
Haiti,10/31/2018,"Efavirenz 50 mg Tablet, 30 Caps",31,15.26,,
Haiti,10/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",5395,24.05,,
Haiti,10/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",37489.33333,2.75,,
Haiti,10/31/2018,"Emtricitabine/Tenofovir 200/300 mg, 30 Tabs",0,,,
Haiti,10/31/2018,"Etravirine 100 mg, 120 Tabs",113.6666667,5,,
Haiti,10/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",765,11.17,,
Haiti,10/31/2018,"HIV-1/2 SD Bioline 3.0 RTK, 100 Tests",738.6666667,6.09,,
Haiti,10/31/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",349.6666667,2.32,,
Haiti,10/31/2018,"Lamivudine 10 mg/mL Solution w/ Syringe, 240 mL",60,12.45,,
Haiti,10/31/2018,"Lamivudine 150 mg Tablet, 60 Tabs",84,25.33,,
Haiti,10/31/2018,"Lamivudine/Tenofovir DF 150/300 mg, 30 Tabs",3387.333333,14.05,,
Haiti,10/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",6475,38.75,,
Haiti,10/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",378,5.95,,
Haiti,10/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",205,11.89,,
Haiti,10/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",788.3333333,7.17,,
Haiti,10/31/2018,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",112.6666667,3.95,,
Haiti,10/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 5 x 60 mL bottle",71,9.38,,
Haiti,10/31/2018,"Nevirapine 10 mg/mL, 240 mL Solution ",210,17.2,,
Haiti,10/31/2018,"Nevirapine 200 mg, 60 Tabs",1265,7.14,,
Haiti,10/31/2018,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",249.3333333,4.3,,
Haiti,10/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",4185.333333,3.26,,
Haiti,10/31/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",885.3333333,8.86,,
Haiti,10/31/2018,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL bottle",88,0.07,,
Haiti,11/30/2018,"Abacavir 20 mg/mL Suspension w/ Syringe, 240 mL bottle",17,0.82,,
Haiti,11/30/2018,"Abacavir 300 mg, Tablet, 60 Tabs",176.3333333,49.05,,
Haiti,11/30/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",917.3333333,11.07,,
Haiti,11/30/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",314.6666667,65.29,,
Haiti,11/30/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",2841,7.65,,
Haiti,11/30/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",0,,,
Haiti,11/30/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",13,10130.62,,
Haiti,11/30/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",132.3333333,18.39,,
Haiti,11/30/2018,"Efavirenz 30 mg/mL Suspension, 180mL",3.666666667,18.55,,
Haiti,11/30/2018,"Efavirenz 50 mg Tablet, 30 Caps",23,19.43,,
Haiti,11/30/2018,"Efavirenz 600 mg Tablet, 30 Tabs",5298,24.15,,
Haiti,11/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",36852,2.2,,
Haiti,11/30/2018,"Emtricitabine/Tenofovir 200/300 mg, 30 Tabs",0,,,
Haiti,11/30/2018,"Etravirine 100 mg, 120 Tabs",122.3333333,1.64,,
Haiti,11/30/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",780,10.7,,
Haiti,11/30/2018,"HIV-1/2 SD Bioline 3.0 RTK, 100 Tests",753.6666667,5.93,,
Haiti,11/30/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",340.6666667,2.32,,
Haiti,11/30/2018,"Lamivudine 10 mg/mL Solution w/ Syringe, 240 mL",65.66666667,9.56,,
Haiti,11/30/2018,"Lamivudine 150 mg Tablet, 60 Tabs",79.66666667,25.46,,
Haiti,11/30/2018,"Lamivudine/Tenofovir DF 150/300 mg, 30 Tabs",3488,12.64,,
Haiti,11/30/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",6317.333333,39.24,,
Haiti,11/30/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",377.3333333,3.53,,
Haiti,11/30/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",239.3333333,7.19,,
Haiti,11/30/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",830.3333333,6.15,,
Haiti,11/30/2018,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",109,1.01,,
Haiti,11/30/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 5 x 60 mL bottle",92.33333333,18.97,,
Haiti,11/30/2018,"Nevirapine 10 mg/mL, 240 mL Solution ",175.3333333,20.28,,
Haiti,11/30/2018,"Nevirapine 200 mg, 60 Tabs",1210.333333,7.09,,
Haiti,11/30/2018,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",290,2.45,,
Haiti,11/30/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",4253.333333,2.66,,
Haiti,11/30/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",774.6666667,9.59,,
Haiti,11/30/2018,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL bottle",91,0,,
Haiti,12/31/2018,"Abacavir 20 mg/mL Suspension w/ Syringe, 240 mL bottle",18,0.78,0.78,
Haiti,12/31/2018,"Abacavir 300 mg, Tablet, 60 Tabs",126.3333333,117.76,117.76,
Haiti,12/31/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",917.3333333,10.43,10.43,
Haiti,12/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",371.3333333,74.99,74.99,
Haiti,12/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",3001.333333,7.24,7.24,
Haiti,12/31/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",31,94.61,94.61,
Haiti,12/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",2714.666667,48.51,48.51,
Haiti,12/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",128.6666667,18.59,18.59,
Haiti,12/31/2018,"Efavirenz 30 mg/mL Suspension, 180mL",3.333333333,20.4,20.4,
Haiti,12/31/2018,"Efavirenz 50 mg Tablet, 30 Caps",14,31.14,31.14,
Haiti,12/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",4332.333333,29.54,29.54,
Haiti,12/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",33610.66667,2.41,2.41,
Haiti,12/31/2018,"Emtricitabine/Tenofovir 200/300 mg, 30 Tabs",0,,,
Haiti,12/31/2018,"Etravirine 100 mg, 120 Tabs",133.6666667,3.98,3.98,
Haiti,12/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",705,10.58,10.58,
Haiti,12/31/2018,"HIV-1/2 SD Bioline 3.0 RTK, 100 Tests",707,5.1,5.1,
Haiti,12/31/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",342,3.7,3.7,
Haiti,12/31/2018,"Lamivudine 10 mg/mL Solution w/ Syringe, 240 mL",56.33333333,11.01,11.01,
Haiti,12/31/2018,"Lamivudine 150 mg Tablet, 60 Tabs",66.33333333,30.35,30.35,
Haiti,12/31/2018,"Lamivudine/Tenofovir DF 150/300 mg, 30 Tabs",3608,21.3,21.3,
Haiti,12/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",5509,44.99,44.99,
Haiti,12/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",381.6666667,3.29,3.29,
Haiti,12/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",306.6666667,4.55,4.55,
Haiti,12/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",912.6666667,5.56,5.56,
Haiti,12/31/2018,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",118.6666667,0.44,0.44,
Haiti,12/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 5 x 60 mL bottle",131.3333333,12.05,12.05,
Haiti,12/31/2018,"Nevirapine 10 mg/mL, 240 mL Solution ",167,9.78,9.78,
Haiti,12/31/2018,"Nevirapine 200 mg, 60 Tabs",1041.333333,8.24,8.24,
Haiti,12/31/2018,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",262.6666667,2.7,2.7,
Haiti,12/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",3900.666667,2.9,2.9,
Haiti,12/31/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",701.3333333,10.56,10.56,
Haiti,12/31/2018,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL bottle",77,27.09,27.09,
Haiti,1/31/2019,"Abacavir 20 mg/mL Suspension w/ Syringe, 240 mL bottle",18,,0.78,
Haiti,1/31/2019,"Abacavir 300 mg, Tablet, 60 Tabs",125,,117.98,
Haiti,1/31/2019,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",923.3333333,,7.03,
Haiti,1/31/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",366,,61.68,
Haiti,1/31/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",2991.333333,,16.33,
Haiti,1/31/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",60,,65.03,
Haiti,1/31/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",6171.333333,,19.76,
Haiti,1/31/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",127,,18.24,
Haiti,1/31/2019,"Efavirenz 30 mg/mL Suspension, 180mL",4.666666667,,14.57,
Haiti,1/31/2019,"Efavirenz 50 mg Tablet, 30 Caps",13.66666667,,31.9,
Haiti,1/31/2019,"Efavirenz 600 mg Tablet, 30 Tabs",4291.666667,,29.63,
Haiti,1/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",33403.66667,,2.08,
Haiti,1/31/2019,"Emtricitabine/Tenofovir 200/300 mg, 30 Tabs",0,,,
Haiti,1/31/2019,"Etravirine 100 mg, 120 Tabs",132,,3.97,
Haiti,1/31/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",675.3333333,,6.83,
Haiti,1/31/2019,"HIV-1/2 SD Bioline 3.0 RTK, 100 Tests",647,,5.58,
Haiti,1/31/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",316.3333333,,4,
Haiti,1/31/2019,"Lamivudine 10 mg/mL Solution w/ Syringe, 240 mL",56,,9.7,
Haiti,1/31/2019,"Lamivudine 150 mg Tablet, 60 Tabs",65.33333333,,30.47,
Haiti,1/31/2019,"Lamivudine/Tenofovir DF 150/300 mg, 30 Tabs",3577.666667,,20.65,
Haiti,1/31/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",5490,,44.74,
Haiti,1/31/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",375.6666667,,2.69,
Haiti,1/31/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",305,,3.12,
Haiti,1/31/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",911.3333333,,6.45,
Haiti,1/31/2019,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",116.6666667,,3.76,
Haiti,1/31/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 5 x 60 mL bottle",153.6666667,,9.08,
Haiti,1/31/2019,"Nevirapine 10 mg/mL, 240 mL Solution ",169.3333333,,8.41,
Haiti,1/31/2019,"Nevirapine 200 mg, 60 Tabs",1034.333333,,8.24,
Haiti,1/31/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",270.3333333,,2.37,
Haiti,1/31/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",3863.666667,,2.54,
Haiti,1/31/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",695.3333333,,9.9,
Haiti,1/31/2019,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL bottle",76.66666667,,24.12,
Haiti,2/28/2019,"Abacavir 20 mg/mL Suspension w/ Syringe, 240 mL bottle",36.66666667,,0.19,
Haiti,2/28/2019,"Abacavir 300 mg, Tablet, 60 Tabs",149,,98.19,
Haiti,2/28/2019,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",1011.666667,,4.66,
Haiti,2/28/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",362,,58.69,
Haiti,2/28/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",3202.333333,,12.91,
Haiti,2/28/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",107.3333333,,31.81,
Haiti,2/28/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",9585.333333,,8.82,
Haiti,2/28/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",116,,30.78,
Haiti,2/28/2019,"Efavirenz 30 mg/mL Suspension, 180mL",6.333333333,,25.89,
Haiti,2/28/2019,"Efavirenz 50 mg Tablet, 30 Caps",24.66666667,,15.36,
Haiti,2/28/2019,"Efavirenz 600 mg Tablet, 30 Tabs",3565,,35.5,
Haiti,2/28/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",29544.33333,,1.44,
Haiti,2/28/2019,"Emtricitabine/Tenofovir 200/300 mg, 30 Tabs",0,,,
Haiti,2/28/2019,"Etravirine 100 mg, 120 Tabs",131,,3.89,
Haiti,2/28/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",693.3333333,,4.88,
Haiti,2/28/2019,"HIV-1/2 SD Bioline 3.0 RTK, 100 Tests",663,,3.88,
Haiti,2/28/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",341,,1.42,
Haiti,2/28/2019,"Lamivudine 10 mg/mL Solution w/ Syringe, 240 mL",74.33333333,,5.03,
Haiti,2/28/2019,"Lamivudine 150 mg Tablet, 60 Tabs",84.33333333,,22.51,
Haiti,2/28/2019,"Lamivudine/Tenofovir DF 150/300 mg, 30 Tabs",3740.666667,,17.8,
Haiti,2/28/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",4769.666667,,50.85,
Haiti,2/28/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",423.3333333,,3.89,
Haiti,2/28/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",403,,1.53,
Haiti,2/28/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",907.3333333,,7.1,
Haiti,2/28/2019,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",153.3333333,,2.19,
Haiti,2/28/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 5 x 60 mL bottle",29.66666667,,7.75,
Haiti,2/28/2019,"Nevirapine 10 mg/mL, 240 mL Solution ",163,,20.15,
Haiti,2/28/2019,"Nevirapine 200 mg, 60 Tabs",940.3333333,,8.93,
Haiti,2/28/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",226.3333333,,6.55,
Haiti,2/28/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",3303.333333,,2,
Haiti,2/28/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",585.3333333,,10.31,
Haiti,2/28/2019,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL bottle",77,,19.19,
Haiti,3/31/2019,"Abacavir 20 mg/mL Suspension w/ Syringe, 240 mL bottle",38.66666667,,1.71,
Haiti,3/31/2019,"Abacavir 300 mg, Tablet, 60 Tabs",172,,84.72,
Haiti,3/31/2019,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",1137,,7.06,
Haiti,3/31/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",400.3333333,,49.24,
Haiti,3/31/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",3391.666667,,10.23,
Haiti,3/31/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",144.6666667,,44.54,
Haiti,3/31/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",12357.33333,,27.14,
Haiti,3/31/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",121,,27.33,
Haiti,3/31/2019,"Efavirenz 30 mg/mL Suspension, 180mL",5.333333333,,48.38,
Haiti,3/31/2019,"Efavirenz 50 mg Tablet, 30 Caps",24.33333333,,10.97,
Haiti,3/31/2019,"Efavirenz 600 mg Tablet, 30 Tabs",3371.666667,,36.69,
Haiti,3/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",29296.66667,,1.04,
Haiti,3/31/2019,"Emtricitabine/Tenofovir 200/300 mg, 30 Tabs",0,,,
Haiti,3/31/2019,"Etravirine 100 mg, 120 Tabs",139.3333333,,2.64,
Haiti,3/31/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",693.3333333,,2.91,
Haiti,3/31/2019,"HIV-1/2 SD Bioline 3.0 RTK, 100 Tests",663,,2.47,
Haiti,3/31/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",341,,3.35,
Haiti,3/31/2019,"Lamivudine 10 mg/mL Solution w/ Syringe, 240 mL",85.33333333,,2,
Haiti,3/31/2019,"Lamivudine 150 mg Tablet, 60 Tabs",94.66666667,,19.24,
Haiti,3/31/2019,"Lamivudine/Tenofovir DF 300/300 mg, 30 Tabs",3949.333333,,15.2,
Haiti,3/31/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",4389.333333,,54.01,
Haiti,3/31/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",409.6666667,,2.95,
Haiti,3/31/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",439,,0,
Haiti,3/31/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",936.3333333,,5.23,
Haiti,3/31/2019,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",151,,0.01,
Haiti,3/31/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 5 x 60 mL bottle",113,,13.17,
Haiti,3/31/2019,"Nevirapine 10 mg/mL, 240 mL Solution ",149.6666667,,6.09,
Haiti,3/31/2019,"Nevirapine 200 mg, 60 Tabs",862.6666667,,9.25,
Haiti,3/31/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",267.3333333,,4.69,
Haiti,3/31/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",3153.333333,,1.04,
Haiti,3/31/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",630.3333333,,8.81,
Haiti,3/31/2019,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL bottle",79.66666667,,29.92,
Lesotho,8/31/2018,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",4280.666667,8.43,,
Lesotho,8/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",6859.333333,14.91,,
Lesotho,8/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",4543,5.26,,
Lesotho,8/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",18679.66667,7.98,,
Lesotho,8/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",133344.3333,1.73,,
Lesotho,8/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",96663.66667,2.83,,
Lesotho,8/31/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",14275.33333,2.31,,
Lesotho,8/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",12169.66667,7.77,,
Lesotho,8/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",16070,6.62,,
Lesotho,8/31/2018,"Lamivudine/Zidovudine 30/60 mg Tablet, 60 Tabs",1708.333333,10.67,,
Lesotho,8/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",2107.666667,3.61,,
Lesotho,8/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",3741.666667,9.46,,
Lesotho,8/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",777.3333333,5.74,,
Lesotho,8/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",8189.333333,8.03,,
Lesotho,8/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",11981,3.18,,
Lesotho,8/31/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",2402.333333,10.73,,
Lesotho,9/30/2018,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",4404,7.45,,
Lesotho,9/30/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",6978.333333,13.22,,
Lesotho,9/30/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",4445.333333,9.99,,
Lesotho,9/30/2018,"Efavirenz 600 mg Tablet, 30 Tabs",18758,6.63,,
Lesotho,9/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",0,,,
Lesotho,9/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",127907.3333,1.04,,
Lesotho,9/30/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",95783,10.01,,
Lesotho,9/30/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",16498.66667,5.51,,
