Country,Date,Product,SOH,AMI,MOSact,MOSproj
DRC,1/31/2019,"HIV-1/2 Vikia RTK, 25 Tests",423,100,,4.23
DRC,1/31/2019,"Lamivudine/Tenofovir DF 150/300 mg, 30 Tabs",19813,3394,,5.84
DRC,1/31/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",8950,1322,,6.77
DRC,1/31/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",7250,1075,,6.74
DRC,1/31/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",1834,775,,2.37
DRC,1/31/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",41804,4267,,9.8
DRC,1/31/2019,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",2162,1623,,1.33
DRC,1/31/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",113051,8415,,13.43
DRC,1/31/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",4354,1500,,2.9
DRC,2/28/2019,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",4919,4404,,1.12
DRC,2/28/2019,"Abacavir/Lamivudine 120/60 mg Tablet, 30 Tabs",0,0,,0
DRC,2/28/2019,"Dolutegravir/Lamivudine/Tenofovir 50/300/300 mg Tablet, 30 Tabs",350000,0,,
DRC,2/28/2019,"Dolutegravir/Lamivudine/Tenofovir 50/300/300 mg Tablet, 90 Tabs",0,0,,0
DRC,2/28/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",100000,0,,
DRC,2/28/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",4289,4369,,0.98
DRC,2/28/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",0,0,,0
DRC,2/28/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 90 Tabs",0,0,,0
DRC,2/28/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",112980,65513,,1.72
DRC,2/28/2019,"Emtricitabine/Tenofovir 200/300 mg Tablet, 30 tabs",0,0,,0
DRC,2/28/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",3690,870,,4.24
DRC,2/28/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",144,70,,2.06
DRC,2/28/2019,"HIV-1/2 Vikia RTK, 25 Tests",215,60,,3.58
DRC,2/28/2019,"Lamivudine/Tenofovir DF 150/300 mg, 30 Tabs",18393,6090,,3.02
DRC,2/28/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",4859,2655,,1.83
DRC,2/28/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",3154,796,,3.96
DRC,2/28/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",1852,796,,2.33
DRC,2/28/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",32277,7745,,4.17
DRC,2/28/2019,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",4635,2413,,1.92
DRC,2/28/2019,"Nevirapine 50 mg Dispersible tablet, 30 tabs",4335,851,,5.09
DRC,2/28/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",112768,5733,,19.67
DRC,2/28/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",4354,1054,,4.13
DRC,2/28/2019,"Zidovudine 10 mg OS w/ syringe, 240 mL",0,0,,0
DRC,3/31/2019,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",3144,4328.333333,,0.73
DRC,3/31/2019,"Abacavir/Lamivudine 120/60 mg Tablet, 30 Tabs",0,0,,0
DRC,3/31/2019,"Dolutegravir/Lamivudine/Tenofovir 50/300/300 mg Tablet, 30 Tabs",600000,0,,
DRC,3/31/2019,"Dolutegravir/Lamivudine/Tenofovir 50/300/300 mg Tablet, 90 Tabs",0,0,,0
DRC,3/31/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",100000,0,,
DRC,3/31/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",0,2808,,0
DRC,3/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",0,0,,0
DRC,3/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 90 Tabs",0,0,,0
DRC,3/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",485444,58175.66667,,8.34
DRC,3/31/2019,"Emtricitabine/Tenofovir 200/300 mg Tablet, 30 tabs",0,0,,0
DRC,3/31/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",2534,986.6666667,,2.57
DRC,3/31/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",578,70,,8.26
DRC,3/31/2019,"HIV-1/2 Vikia RTK, 25 Tests",147,58.33333333,,2.52
DRC,3/31/2019,"Lamivudine/Tenofovir DF 150/300 mg, 30 Tabs",9715,5725.333333,,1.7
DRC,3/31/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",5643,2683,,2.1
DRC,3/31/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",2823,698.6666667,,4.04
DRC,3/31/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",1328,1478,,0.9
DRC,3/31/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",38500,8408.333333,,4.58
DRC,3/31/2019,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",4281,1704.333333,,2.51
DRC,3/31/2019,"Nevirapine 50 mg Dispersible tablet, 30 tabs",1602,680.3333333,,2.35
DRC,3/31/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",112029,5724.666667,,19.57
DRC,3/31/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",5639,1050.333333,,5.37
DRC,3/31/2019,"Zidovudine 10 mg OS w/ syringe, 240 mL",2393,266.6666667,,8.97
Haiti,8/31/2018,"Abacavir 20 mg/mL Suspension w/ Syringe, 240 mL bottle",1440,3520,0.41,
Haiti,8/31/2018,"Abacavir 300 mg, Tablet, 60 Tabs",527880,15898,33.2,
Haiti,8/31/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",316800,45006,7.04,
Haiti,8/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",626280,7751.666667,80.79,
Haiti,8/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",864870,76491,11.31,
Haiti,8/31/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",123300,0,,
Haiti,8/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",5345160,0,,
Haiti,8/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",128880,10750.66667,11.99,
Haiti,8/31/2018,"Efavirenz 30 mg/mL Suspension, 180mL",15120,0,,
Haiti,8/31/2018,"Efavirenz 50 mg Tablet, 30 Caps",5400,1018,5.3,
Haiti,8/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",3916740,170687.3333,22.95,
Haiti,8/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",1870170,1210743,1.54,
Haiti,8/31/2018,"Emtricitabine/Tenofovir 200/300 mg, 30 Tabs",0,0,0,
Haiti,8/31/2018,"Etravirine 100 mg, 120 Tabs",68160,11719.66667,5.82,
Haiti,8/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",1000800,85000,11.77,
Haiti,8/31/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",10860,7660,1.42,
Haiti,8/31/2018,"Lamivudine 10 mg/mL Solution w/ Syringe, 240 mL",73920,15760,4.69,
Haiti,8/31/2018,"Lamivudine 150 mg Tablet, 60 Tabs",133740,7096.666667,18.85,
Haiti,8/31/2018,"Lamivudine/Tenofovir DF 150/300 mg, 30 Tabs",1526370,100200.6667,15.23,
Haiti,8/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",11098320,403304.3333,27.52,
Haiti,8/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",75240,28225.66667,2.67,
Haiti,8/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",11100,10578.33333,1.05,
Haiti,8/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",799920,97950.33333,8.17,
Haiti,8/31/2018,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",6720,8216.666667,0.82,
Haiti,8/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 5 x 60 mL bottle",14040,6220,2.26,
Haiti,8/31/2018,"Nevirapine 200 mg, 60 Tabs",636960,77108,8.26,
Haiti,8/31/2018,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",40920,8252.666667,4.96,
Haiti,8/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",926460,263580,3.51,
Haiti,8/31/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",506820,58756.66667,8.63,
Haiti,8/31/2018,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL bottle",48000,23680,2.03,
Haiti,9/30/2018,"Abacavir 20 mg/mL Suspension w/ Syringe, 240 mL bottle",4,14.66666667,0.27,
Haiti,9/30/2018,"Abacavir 300 mg, Tablet, 60 Tabs",8798,216,40.73,
Haiti,9/30/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",7647,820.3333333,9.32,
Haiti,9/30/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",20816,328.6666667,63.33,
Haiti,9/30/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",27929,2875.666667,9.71,
Haiti,9/30/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",3692,0,,
Haiti,9/30/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",131147,0,,
Haiti,9/30/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",2595,121,21.45,
Haiti,9/30/2018,"Efavirenz 30 mg/mL Suspension, 180mL",84,3.333333333,25.2,
Haiti,9/30/2018,"Efavirenz 50 mg Tablet, 30 Caps",143,30.33333333,4.71,
Haiti,9/30/2018,"Efavirenz 600 mg Tablet, 30 Tabs",130461,5395,24.18,
Haiti,9/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",59601,37489.33333,1.59,
Haiti,9/30/2018,"Emtricitabine/Tenofovir 200/300 mg, 30 Tabs",0,0,0,
Haiti,9/30/2018,"Etravirine 100 mg, 120 Tabs",568,115.6666667,4.91,
Haiti,9/30/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",9703,765,12.68,
Haiti,9/30/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",1206,349.3333333,3.45,
Haiti,9/30/2018,"Lamivudine 10 mg/mL Solution w/ Syringe, 240 mL",300,60,5,
Haiti,9/30/2018,"Lamivudine 150 mg Tablet, 60 Tabs",2210,84,26.31,
Haiti,9/30/2018,"Lamivudine/Tenofovir DF 150/300 mg, 30 Tabs",49918,3387.333333,14.74,
Haiti,9/30/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",184263,6475,28.46,
Haiti,9/30/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",1249,378,3.3,
Haiti,9/30/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",1350,205,6.59,
Haiti,9/30/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",6583,788.3333333,8.35,
Haiti,9/30/2018,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",560,112.6666667,4.97,
Haiti,9/30/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 5 x 60 mL bottle",789,70.33333333,11.22,
Haiti,9/30/2018,"Nevirapine 10 mg/mL, 240 mL Solution ",3781,210,18,
Haiti,9/30/2018,"Nevirapine 200 mg, 60 Tabs",10550,1265,8.34,
Haiti,9/30/2018,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",1241,249.3333333,4.98,
Haiti,9/30/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",15250,4185.333333,3.64,
Haiti,9/30/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",8340,885.3333333,9.42,
Haiti,9/30/2018,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL bottle",175,88,1.99,
Haiti,10/31/2018,"Abacavir 20 mg/mL Suspension w/ Syringe, 240 mL bottle",49,13,3.77,
Haiti,10/31/2018,"Abacavir 300 mg, Tablet, 60 Tabs",8705,216,40.3,
Haiti,10/31/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",11420,820.3333333,13.92,
Haiti,10/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",20742,307.6666667,67.42,
Haiti,10/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",25116,2703,9.29,
Haiti,10/31/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",3168,0,,
Haiti,10/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",131147,0,,
Haiti,10/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",2519,121,20.82,
Haiti,10/31/2018,"Efavirenz 30 mg/mL Suspension, 180mL",68,3,22.67,
Haiti,10/31/2018,"Efavirenz 50 mg Tablet, 30 Caps",473,31,15.26,
Haiti,10/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",129723,5395,24.05,
Haiti,10/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",103244,37489.33333,2.75,
Haiti,10/31/2018,"Emtricitabine/Tenofovir 200/300 mg, 30 Tabs",6020,0,,
Haiti,10/31/2018,"Etravirine 100 mg, 120 Tabs",568,113.6666667,5,
Haiti,10/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",8547,765,11.17,
Haiti,10/31/2018,"HIV-1/2 SD Bioline 3.0 RTK, 100 Tests",4498,738.6666667,6.09,
Haiti,10/31/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",810,349.6666667,2.32,
Haiti,10/31/2018,"Lamivudine 10 mg/mL Solution w/ Syringe, 240 mL",747,60,12.45,
Haiti,10/31/2018,"Lamivudine 150 mg Tablet, 60 Tabs",2128,84,25.33,
Haiti,10/31/2018,"Lamivudine/Tenofovir DF 150/300 mg, 30 Tabs",47582,3387.333333,14.05,
Haiti,10/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",250887,6475,38.75,
Haiti,10/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",2250,378,5.95,
Haiti,10/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",2438,205,11.89,
Haiti,10/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",5649,788.3333333,7.17,
Haiti,10/31/2018,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",445,112.6666667,3.95,
Haiti,10/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 5 x 60 mL bottle",666,71,9.38,
Haiti,10/31/2018,"Nevirapine 10 mg/mL, 240 mL Solution ",3611,210,17.2,
Haiti,10/31/2018,"Nevirapine 200 mg, 60 Tabs",9036,1265,7.14,
Haiti,10/31/2018,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",1073,249.3333333,4.3,
Haiti,10/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",13639,4185.333333,3.26,
Haiti,10/31/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",7843,885.3333333,8.86,
Haiti,10/31/2018,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL bottle",6,88,0.07,
Haiti,11/30/2018,"Abacavir 20 mg/mL Suspension w/ Syringe, 240 mL bottle",14,17,0.82,
Haiti,11/30/2018,"Abacavir 300 mg, Tablet, 60 Tabs",8649,176.3333333,49.05,
Haiti,11/30/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",10154,917.3333333,11.07,
Haiti,11/30/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",20545,314.6666667,65.29,
Haiti,11/30/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",21725,2841,7.65,
Haiti,11/30/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",3168,0,,
Haiti,11/30/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",131698,13,10130.62,
Haiti,11/30/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",2434,132.3333333,18.39,
Haiti,11/30/2018,"Efavirenz 30 mg/mL Suspension, 180mL",68,3.666666667,18.55,
Haiti,11/30/2018,"Efavirenz 50 mg Tablet, 30 Caps",447,23,19.43,
Haiti,11/30/2018,"Efavirenz 600 mg Tablet, 30 Tabs",127926,5298,24.15,
Haiti,11/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",81046,36852,2.2,
Haiti,11/30/2018,"Emtricitabine/Tenofovir 200/300 mg, 30 Tabs",6020,0,,
Haiti,11/30/2018,"Etravirine 100 mg, 120 Tabs",201,122.3333333,1.64,
Haiti,11/30/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",8343,780,10.7,
Haiti,11/30/2018,"HIV-1/2 SD Bioline 3.0 RTK, 100 Tests",4472,753.6666667,5.93,
Haiti,11/30/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",791,340.6666667,2.32,
Haiti,11/30/2018,"Lamivudine 10 mg/mL Solution w/ Syringe, 240 mL",628,65.66666667,9.56,
Haiti,11/30/2018,"Lamivudine 150 mg Tablet, 60 Tabs",2028,79.66666667,25.46,
Haiti,11/30/2018,"Lamivudine/Tenofovir DF 150/300 mg, 30 Tabs",44098,3488,12.64,
Haiti,11/30/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",247922,6317.333333,39.24,
Haiti,11/30/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",1333,377.3333333,3.53,
Haiti,11/30/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",1720,239.3333333,7.19,
Haiti,11/30/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",5108,830.3333333,6.15,
Haiti,11/30/2018,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",110,109,1.01,
Haiti,11/30/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 5 x 60 mL bottle",1752,92.33333333,18.97,
Haiti,11/30/2018,"Nevirapine 10 mg/mL, 240 mL Solution ",3555,175.3333333,20.28,
Haiti,11/30/2018,"Nevirapine 200 mg, 60 Tabs",8578,1210.333333,7.09,
Haiti,11/30/2018,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",710,290,2.45,
Haiti,11/30/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",11307,4253.333333,2.66,
Haiti,11/30/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",7430,774.6666667,9.59,
Haiti,11/30/2018,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL bottle",0,91,0,
Haiti,12/31/2018,"Abacavir 20 mg/mL Suspension w/ Syringe, 240 mL bottle",14,18,0.78,0.78
Haiti,12/31/2018,"Abacavir 300 mg, Tablet, 60 Tabs",14877,126.3333333,117.76,117.76
Haiti,12/31/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",9565,917.3333333,10.43,10.43
Haiti,12/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",27847,371.3333333,74.99,74.99
Haiti,12/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",21735,3001.333333,7.24,7.24
Haiti,12/31/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",2933,31,94.61,94.61
Haiti,12/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",131698,2714.666667,48.51,48.51
Haiti,12/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",2392,128.6666667,18.59,18.59
Haiti,12/31/2018,"Efavirenz 30 mg/mL Suspension, 180mL",68,3.333333333,20.4,20.4
Haiti,12/31/2018,"Efavirenz 50 mg Tablet, 30 Caps",436,14,31.14,31.14
Haiti,12/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",127987,4332.333333,29.54,29.54
Haiti,12/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",81051,33610.66667,2.41,2.41
Haiti,12/31/2018,"Emtricitabine/Tenofovir 200/300 mg, 30 Tabs",6020,0,,
Haiti,12/31/2018,"Etravirine 100 mg, 120 Tabs",532,133.6666667,3.98,3.98
Haiti,12/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",7456,705,10.58,10.58
Haiti,12/31/2018,"HIV-1/2 SD Bioline 3.0 RTK, 100 Tests",3609,707,5.1,5.1
Haiti,12/31/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",1265,342,3.7,3.7
Haiti,12/31/2018,"Lamivudine 10 mg/mL Solution w/ Syringe, 240 mL",620,56.33333333,11.01,11.01
Haiti,12/31/2018,"Lamivudine 150 mg Tablet, 60 Tabs",2013,66.33333333,30.35,30.35
Haiti,12/31/2018,"Lamivudine/Tenofovir DF 150/300 mg, 30 Tabs",76849,3608,21.3,21.3
Haiti,12/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",247852,5509,44.99,44.99
Haiti,12/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",1254,381.6666667,3.29,3.29
Haiti,12/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",1394,306.6666667,4.55,4.55
Haiti,12/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",5078,912.6666667,5.56,5.56
Haiti,12/31/2018,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",52,118.6666667,0.44,0.44
Haiti,12/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 5 x 60 mL bottle",1583,131.3333333,12.05,12.05
Haiti,12/31/2018,"Nevirapine 10 mg/mL, 240 mL Solution ",1633,167,9.78,9.78
Haiti,12/31/2018,"Nevirapine 200 mg, 60 Tabs",8578,1041.333333,8.24,8.24
Haiti,12/31/2018,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",710,262.6666667,2.7,2.7
Haiti,12/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",11307,3900.666667,2.9,2.9
Haiti,12/31/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",7405,701.3333333,10.56,10.56
Haiti,12/31/2018,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL bottle",2086,77,27.09,27.09
Haiti,1/31/2019,"Abacavir 20 mg/mL Suspension w/ Syringe, 240 mL bottle",14,18,,0.78
Haiti,1/31/2019,"Abacavir 300 mg, Tablet, 60 Tabs",14747,125,,117.98
Haiti,1/31/2019,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",6489,923.3333333,,7.03
Haiti,1/31/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",22575,366,,61.68
Haiti,1/31/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",48862,2991.333333,,16.33
Haiti,1/31/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",3902,60,,65.03
Haiti,1/31/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",121931,6171.333333,,19.76
Haiti,1/31/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",2316,127,,18.24
Haiti,1/31/2019,"Efavirenz 30 mg/mL Suspension, 180mL",68,4.666666667,,14.57
Haiti,1/31/2019,"Efavirenz 50 mg Tablet, 30 Caps",436,13.66666667,,31.9
Haiti,1/31/2019,"Efavirenz 600 mg Tablet, 30 Tabs",127183,4291.666667,,29.63
Haiti,1/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",69433,33403.66667,,2.08
Haiti,1/31/2019,"Emtricitabine/Tenofovir 200/300 mg, 30 Tabs",6020,0,,
Haiti,1/31/2019,"Etravirine 100 mg, 120 Tabs",524,132,,3.97
Haiti,1/31/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",4614,675.3333333,,6.83
Haiti,1/31/2019,"HIV-1/2 SD Bioline 3.0 RTK, 100 Tests",3609,647,,5.58
Haiti,1/31/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",1265,316.3333333,,4
Haiti,1/31/2019,"Lamivudine 10 mg/mL Solution w/ Syringe, 240 mL",543,56,,9.7
Haiti,1/31/2019,"Lamivudine 150 mg Tablet, 60 Tabs",1991,65.33333333,,30.47
Haiti,1/31/2019,"Lamivudine/Tenofovir DF 150/300 mg, 30 Tabs",73865,3577.666667,,20.65
Haiti,1/31/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",245626,5490,,44.74
Haiti,1/31/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",1009,375.6666667,,2.69
Haiti,1/31/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",953,305,,3.12
Haiti,1/31/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",5879,911.3333333,,6.45
Haiti,1/31/2019,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",439,116.6666667,,3.76
Haiti,1/31/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 5 x 60 mL bottle",1396,153.6666667,,9.08
Haiti,1/31/2019,"Nevirapine 10 mg/mL, 240 mL Solution ",1424,169.3333333,,8.41
Haiti,1/31/2019,"Nevirapine 200 mg, 60 Tabs",8527,1034.333333,,8.24
Haiti,1/31/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",640,270.3333333,,2.37
Haiti,1/31/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",9831,3863.666667,,2.54
Haiti,1/31/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",6881,695.3333333,,9.9
Haiti,1/31/2019,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL bottle",1849,76.66666667,,24.12
Haiti,2/28/2019,"Abacavir 20 mg/mL Suspension w/ Syringe, 240 mL bottle",7,36.66666667,,0.19
Haiti,2/28/2019,"Abacavir 300 mg, Tablet, 60 Tabs",14631,149,,98.19
