Country,Date,Product,SOH,AMI,MOSact
Nigeria,12/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,42208,104.19
Nigeria,12/31/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",0,8242,5.48
Nigeria,12/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",0,1531,17.3
Nigeria,12/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",0,7476,14.66
Nigeria,12/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,536135.6667,5.94
Nigeria,12/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",0,7795.333333,4.17
Nigeria,12/31/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",0,1254,16.03
Nigeria,12/31/2018,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",0,412,8.6
Nigeria,12/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",0,46511.66667,6.24
Nigeria,12/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",0,13949,17.83
Nigeria,12/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",0,4034,19.21
Nigeria,12/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",0,1905.666667,22.59
Nigeria,12/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,28294.66667,13.07
Nigeria,12/31/2018,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",0,1088.666667,12.55
Nigeria,12/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",0,5691,19.61
Nigeria,12/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",0,371.6666667,28.22
Nigeria,12/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",0,240805.6667,8.84
Nigeria,12/31/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",0,48571,8.78
Nigeria,12/31/2018,"Zidovudine 10 mg/mL Solution, 100 mL bottle",0,1010.666667,17.23
Nigeria,12/31/2018,"Zidovudine 300 mg Tablet, 60 Tabs",0,3667.666667,2.64
Nigeria,12/31/2018,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",0,482.6666667,24.63
Nigeria,12/31/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",0,5884,10.18
Nigeria,12/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",0,0,0
Nigeria,12/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",0,21296.66667,14.88
Nigeria,12/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,42208,104.19
Nigeria,12/31/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",0,8242,5.48
Nigeria,12/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",0,1531,17.3
Nigeria,12/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",0,7476,14.66
Nigeria,12/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,536135.6667,5.94
Nigeria,12/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",0,7795.333333,4.17
Nigeria,12/31/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",0,1254,16.03
Nigeria,12/31/2018,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",0,412,8.6
Nigeria,12/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",0,46511.66667,6.24
Nigeria,12/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",0,13949,17.83
Nigeria,12/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",0,4034,19.21
Nigeria,12/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",0,1905.666667,22.59
Nigeria,12/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,28294.66667,13.07
Nigeria,12/31/2018,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",0,1088.666667,12.55
Nigeria,12/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",0,5691,19.61
Nigeria,12/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",0,371.6666667,28.22
Nigeria,12/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",0,240805.6667,8.84
Nigeria,12/31/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",0,48571,8.78
Nigeria,12/31/2018,"Zidovudine 10 mg/mL Solution, 100 mL bottle",0,1010.666667,17.23
Nigeria,12/31/2018,"Zidovudine 300 mg Tablet, 60 Tabs",0,3667.666667,2.64
Zambia,7/31/2018,"Abacavir 300 mg, Tablet, 60 Tabs",0,19868.33333,8.66
Zambia,7/31/2018,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",0,37590.33333,0.44
Zambia,7/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",0,10835.33333,4.49
Zambia,7/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,26775.66667,21.54
Zambia,7/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",0,2639.333333,0.91
Zambia,7/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",0,18640,16.72
Zambia,7/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",0,872743,5.7
Zambia,7/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,872743,0.15
Zambia,7/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",0,8587.333333,2.13
Zambia,7/31/2018,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",0,2282,10.21
Zambia,7/31/2018,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",0,22707.33333,7.62
Zambia,7/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",0,78698.33333,2.92
Zambia,7/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",0,28930.66667,10.14
Zambia,7/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",0,6768.666667,4.39
Zambia,7/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,33020,2.76
Zambia,7/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",0,13067.66667,8.14
Zambia,7/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",0,4656.666667,0.05
Zambia,7/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",0,40223.66667,5.8
Zambia,7/31/2018,"Raltegravir 100 mg Tablet, 60 Tabs",0,0,0
Zambia,8/31/2018,"Abacavir 300 mg, Tablet, 60 Tabs",0,19105.33333,10.29
Zambia,8/31/2018,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",0,29925.66667,0.02
Zambia,8/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",0,11471.66667,3.37
Zambia,8/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,85724.33333,7.93
Zambia,8/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",0,2616.666667,0.91
Zambia,8/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",0,13685.66667,22.18
Zambia,8/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",0,81747.33333,65.16
Zambia,8/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,527488.6667,0.07
Zambia,8/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",0,10014.33333,2.97
Zambia,8/31/2018,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",0,2310,9.31
Zambia,8/31/2018,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",0,24854.33333,6.03
Zambia,8/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",0,68119.33333,2.61
Zambia,8/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",0,24112,11.48
Zambia,8/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",0,9757,1.98
Zambia,8/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,34485.33333,2.75
Zambia,8/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",0,12958.33333,9.58
Zambia,8/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",0,5499,2.98
Zambia,8/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",0,37164.33333,5.37
Zambia,8/31/2018,"Raltegravir 100 mg Tablet, 60 Tabs",0,66.66666667,58.5
Zambia,9/30/2018,"Abacavir 300 mg, Tablet, 60 Tabs",0,13055,14.27
Zambia,9/30/2018,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",0,13257,9.87
Zambia,9/30/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",0,10298.66667,6.85
Zambia,9/30/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,90723.66667,7.41
Zambia,9/30/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",0,5029,2.08
Zambia,9/30/2018,"Efavirenz 600 mg Tablet, 30 Tabs",0,13705,21.03
Zambia,9/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",0,897638,6.23
Zambia,9/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,201637,0.08
Zambia,9/30/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",0,6813,3.64
Zambia,9/30/2018,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",0,1431.333333,14.37
Zambia,9/30/2018,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",0,16676.33333,8.29
Zambia,9/30/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",0,46719,7.56
Zambia,9/30/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",0,16123.66667,16.37
Zambia,9/30/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",0,8707.333333,0.91
Zambia,9/30/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,17273.33333,9.62
Zambia,9/30/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",0,9133.333333,12.79
Zambia,9/30/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",0,6207,3.75
Zambia,9/30/2018,"Nevirapine 200 mg Tablet, 60 Tabs",0,24210.33333,7.52
Zambia,9/30/2018,"Raltegravir 100 mg Tablet, 60 Tabs",0,66.66666667,58.5
Zambia,10/31/2018,"Abacavir 300 mg, Tablet, 60 Tabs",0,18962,8.33
Zambia,10/31/2018,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",0,24227.66667,3.49
Zambia,10/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",0,14791,2.9
Zambia,10/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,100660.6667,9.34
Zambia,10/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",0,5135.333333,0.57
Zambia,10/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",0,13419.66667,20.33
Zambia,10/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",0,317945,16.95
Zambia,10/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,56169,0
Zambia,10/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",0,8007.666667,1.89
Zambia,10/31/2018,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",0,1475,12.84
Zambia,10/31/2018,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",0,19717,5.8
Zambia,10/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",0,48622,6.03
Zambia,10/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",0,22195.66667,16.52
Zambia,10/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",0,9667.333333,1.49
Zambia,10/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,21059,6.16
Zambia,10/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",0,10977.33333,14.79
Zambia,10/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",0,11536,1.17
Zambia,10/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",0,37920,3.53
Zambia,10/31/2018,"Raltegravir 100 mg Tablet, 60 Tabs",0,66.66666667,58.5
Zambia,11/30/2018,"Abacavir 300 mg, Tablet, 60 Tabs",0,24078.66667,5.23
Zambia,11/30/2018,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",0,36960.33333,1.39
Zambia,11/30/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",0,13246.33333,5.14
Zambia,11/30/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,70865.33333,13.09
Zambia,11/30/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",0,5710.333333,0.78
Zambia,11/30/2018,"Efavirenz 600 mg Tablet, 30 Tabs",0,15291.33333,16.88
Zambia,11/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",0,690611.3333,5.93
Zambia,11/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,0,0
Zambia,11/30/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",0,10031.66667,2.3
Zambia,11/30/2018,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",0,2190.666667,14.58
Zambia,11/30/2018,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",0,19632.66667,4.63
Zambia,11/30/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",0,51667.33333,4.45
Zambia,11/30/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",0,27122,17.21
Zambia,11/30/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",0,9709,0.33
Zambia,11/30/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,25628,4.67
Zambia,11/30/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",0,13603,12.68
Zambia,11/30/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",0,20666.66667,2.63
Zambia,11/30/2018,"Nevirapine 200 mg Tablet, 60 Tabs",0,40748,2.24
Zambia,11/30/2018,"Raltegravir 100 mg Tablet, 60 Tabs",0,0,0
Zambia,12/31/2018,"Abacavir 300 mg, Tablet, 60 Tabs",0,22759.66667,5.25
Zambia,12/31/2018,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",0,43003.33333,1.09
Zambia,12/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",0,13246.33333,4.98
Zambia,12/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,74116.33333,27.35
Zambia,12/31/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",0,0,0
Zambia,12/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",0,6332.666667,0.03
Zambia,12/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",0,12789.33333,19.41
Zambia,12/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",0,752241,7.91
Zambia,12/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,0,0
Zambia,12/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",0,10474.33333,1.62
Zambia,12/31/2018,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",0,2357.666667,12.95
Zambia,12/31/2018,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",0,16956.66667,4.98
Zambia,12/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",0,53418.66667,3.57
Zambia,12/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",0,24832,18.51
Zambia,12/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",0,6969.333333,0
Zambia,12/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,23174.66667,4.78
Zambia,12/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",0,12575,12.17
Zambia,12/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",0,17465,2.91
Zambia,12/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",0,37329.33333,2.19
Zambia,12/31/2018,"Raltegravir 100 mg Tablet, 60 Tabs",0,0,0
Zambia,1/31/2019,"Abacavir 300 mg, Tablet, 60 Tabs",0,16342,6.63
Zambia,1/31/2019,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",0,30767,2.27
Zambia,1/31/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",0,4737.666667,11.99
Zambia,1/31/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,125175,14
Zambia,1/31/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",0,1001,32.93
Zambia,1/31/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",0,3884.666667,6.04
Zambia,1/31/2019,"Efavirenz 600 mg Tablet, 30 Tabs",0,11886.33333,19.83
Zambia,1/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",0,671343.6667,8.25
Zambia,1/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,0,0
Zambia,1/31/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",0,8323.333333,4.67
Zambia,1/31/2019,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",0,2024.333333,14.77
Zambia,1/31/2019,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",0,12749.33333,4.95
Zambia,1/31/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",0,43385,3.24
Zambia,1/31/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",0,17289.33333,25.84
Zambia,1/31/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",0,4626.666667,6.05
Zambia,1/31/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,20577.66667,7.51
Zambia,1/31/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",0,11027.66667,13.17
Zambia,1/31/2019,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",0,15987.66667,2.94
Zambia,1/31/2019,"Nevirapine 200 mg Tablet, 60 Tabs",0,22866.33333,2.83
Zambia,1/31/2019,"Raltegravir 100 mg Tablet, 60 Tabs",0,1300,0
Zambia,2/28/2019,"Abacavir 300 mg, Tablet, 60 Tabs",0,13755,7.98
Zambia,2/28/2019,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",0,22716,1.39
Zambia,2/28/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",0,9396,3.94
Zambia,2/28/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,205173,11.84
Zambia,2/28/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",0,1270,25.32
Zambia,2/28/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",0,6896,5.19
Zambia,2/28/2019,"Efavirenz 600 mg Tablet, 30 Tabs",0,8404,27.35
Zambia,2/28/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",0,537987,10.34
Zambia,2/28/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,0,0
Zambia,2/28/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",0,4751,7.07
Zambia,2/28/2019,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",0,1073.333333,36.1
Zambia,2/28/2019,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",0,11730,4.64
Zambia,2/28/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",0,43919.33333,3.71
Zambia,2/28/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",0,11158.66667,37.17
Zambia,2/28/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",0,5869.666667,4.48
Zambia,2/28/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,17041.66667,9.3
Zambia,2/28/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",0,9183.666667,14.28
Zambia,2/28/2019,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",0,4334.333333,15.41
Zambia,2/28/2019,"Nevirapine 200 mg Tablet, 60 Tabs",0,18691.66667,1.87
Zambia,2/28/2019,"Raltegravir 100 mg Tablet, 60 Tabs",0,1300,0
Zimbabwe,7/31/2018,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",0,33766,1.5
Zimbabwe,7/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",0,18019.33333,4.43
Zimbabwe,7/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",0,32513.33333,19.61
Zimbabwe,7/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,0,0
Zimbabwe,7/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",0,12529,8.47
Zimbabwe,7/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",0,7269.666667,5.72
Zimbabwe,7/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",0,629648.6667,3.63
Zimbabwe,7/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,368419.3333,0.88
Zimbabwe,7/31/2018,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",0,5045.333333,1.2
Zimbabwe,7/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",0,4160.333333,5.48
Zimbabwe,7/31/2018,"Insti HIV-1/2 RTK, Rapid Antibody Test, 1 Test",0,1044,2.51
Zimbabwe,7/31/2018,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",0,2995,5.19
Zimbabwe,7/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",0,28662.33333,3.06
Zimbabwe,7/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",0,16281.66667,8.99
Zimbabwe,7/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",0,6599.666667,7.53
Zimbabwe,7/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",0,16806,1.75
Zimbabwe,7/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,3800,23.81
Zimbabwe,7/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",0,6492.333333,5.17
Zimbabwe,7/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",0,14293.33333,30.03
Zimbabwe,7/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",0,20208.66667,5.13
Zimbabwe,8/31/2018,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",0,45988.66667,0.22
Zimbabwe,8/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",0,19544,4.07
Zimbabwe,8/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",0,29293,18.95
Zimbabwe,8/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,0,0
Zimbabwe,8/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",0,7814,19.14
Zimbabwe,8/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",0,7636.666667,19.89
Zimbabwe,8/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",0,621078.6667,5.31
Zimbabwe,8/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,392384,1.42
Zimbabwe,8/31/2018,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",0,1780.666667,2.37
Zimbabwe,8/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",0,3469.666667,4.62
Zimbabwe,8/31/2018,"Insti HIV-1/2 RTK, Rapid Antibody Test, 1 Test",0,805.3333333,2.09
Zimbabwe,8/31/2018,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",0,2048,5.1
Zimbabwe,8/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",0,31259.66667,0.58
Zimbabwe,8/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",0,17146.33333,3.94
Zimbabwe,8/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",0,5488.666667,8.33
Zimbabwe,8/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",0,13592.66667,0.8
Zimbabwe,8/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,4222.333333,19.41
Zimbabwe,8/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",0,6921.666667,3.1
Zimbabwe,8/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",0,14391,27.74
Zimbabwe,8/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",0,20512.33333,22.17
Zimbabwe,9/30/2018,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",0,59626,0.44
Zimbabwe,9/30/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",0,20004.33333,3.84
Zimbabwe,9/30/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",0,20652.66667,29.22
Zimbabwe,9/30/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,0,0
Zimbabwe,9/30/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",0,12214.66667,11.65
